Total Score,Feasibility,Generation,Input,Variant
13.0,Feasible,21,2,2
13.0,Feasible,21,2,2
13.0,Feasible,21,2,2
,Infeasible,22,2,2
13.0,Feasible,22,2,2
13.0,Feasible,22,2,2
6.0,Feasible,22,2,2
-2.9801980198019806,Infeasible,22,2,2
13.0,Feasible,22,2,2
13.0,Feasible,22,2,2
6.0,Feasible,22,2,2
-2.9801980198019806,Infeasible,22,2,2
6.0,Feasible,22,2,2
-2.9801980198019806,Infeasible,22,2,2
13.0,Feasible,22,2,2
13.0,Feasible,22,2,2
6.0,Feasible,22,2,2
13.0,Feasible,22,2,2
13.0,Feasible,22,2,2
13.0,Feasible,22,2,2
13.0,Feasible,22,2,2
13.0,Feasible,22,2,2
-3.8118811881188126,Infeasible,22,2,2
13.0,Feasible,22,2,2
13.0,Feasible,22,2,2
13.0,Feasible,22,2,2
-8.0,Infeasible,22,2,2
6.0,Feasible,22,2,2
7.0,Feasible,22,2,2
,Infeasible,22,2,2
13.0,Feasible,22,2,2
13.0,Feasible,22,2,2
6.0,Feasible,22,2,2
13.0,Feasible,22,2,2
7.0,Feasible,22,2,2
13.0,Feasible,22,2,2
13.0,Feasible,22,2,2
13.0,Feasible,22,2,2
13.0,Feasible,22,2,2
13.0,Feasible,22,2,2
6.0,Feasible,22,2,2
-2.9801980198019806,Infeasible,22,2,2
13.0,Feasible,22,2,2
13.0,Feasible,22,2,2
-8.0,Infeasible,23,2,2
13.0,Feasible,23,2,2
13.0,Feasible,23,2,2
13.0,Feasible,23,2,2
7.0,Feasible,23,2,2
13.0,Feasible,23,2,2
13.0,Feasible,23,2,2
13.0,Feasible,23,2,2
6.0,Feasible,23,2,2
13.0,Feasible,23,2,2
-2.9801980198019806,Infeasible,23,2,2
6.0,Feasible,23,2,2
6.0,Feasible,23,2,2
-3.8118811881188126,Infeasible,23,2,2
7.0,Feasible,23,2,2
-8.0,Infeasible,23,2,2
13.0,Feasible,23,2,2
13.0,Feasible,23,2,2
6.0,Feasible,23,2,2
-2.9801980198019806,Infeasible,23,2,2
7.0,Feasible,23,2,2
6.0,Feasible,23,2,2
-3.8118811881188126,Infeasible,23,2,2
13.0,Feasible,23,2,2
13.0,Feasible,23,2,2
13.0,Feasible,23,2,2
-8.0,Infeasible,23,2,2
-3.8118811881188126,Infeasible,23,2,2
6.0,Feasible,23,2,2
-3.8118811881188126,Infeasible,23,2,2
6.0,Feasible,23,2,2
-3.8118811881188126,Infeasible,23,2,2
6.0,Feasible,23,2,2
-3.8118811881188126,Infeasible,23,2,2
-8.0,Infeasible,23,2,2
13.0,Feasible,23,2,2
13.0,Feasible,23,2,2
6.0,Feasible,23,2,2
13.0,Feasible,23,2,2
13.0,Feasible,23,2,2
,Infeasible,23,2,2
13.0,Feasible,23,2,2
13.0,Feasible,23,2,2
13.0,Feasible,24,2,2
13.0,Feasible,24,2,2
13.0,Feasible,24,2,2
13.0,Feasible,24,2,2
13.0,Feasible,24,2,2
13.0,Feasible,24,2,2
6.0,Feasible,24,2,2
-8.0,Infeasible,24,2,2
-2.9801980198019806,Infeasible,24,2,2
6.0,Feasible,24,2,2
13.0,Feasible,24,2,2
6.0,Feasible,24,2,2
-3.8118811881188126,Infeasible,24,2,2
13.0,Feasible,24,2,2
13.0,Feasible,24,2,2
6.0,Feasible,24,2,2
13.0,Feasible,24,2,2
-8.0,Infeasible,24,2,2
13.0,Feasible,24,2,2
-2.9801980198019806,Infeasible,24,2,2
6.0,Feasible,24,2,2
13.0,Feasible,24,2,2
6.0,Feasible,24,2,2
6.0,Feasible,24,2,2
-2.9801980198019806,Infeasible,24,2,2
-3.8118811881188126,Infeasible,24,2,2
6.0,Feasible,24,2,2
6.0,Feasible,24,2,2
-3.8118811881188126,Infeasible,24,2,2
6.0,Feasible,24,2,2
-3.8118811881188126,Infeasible,24,2,2
13.0,Feasible,24,2,2
13.0,Feasible,24,2,2
13.0,Feasible,24,2,2
13.0,Feasible,24,2,2
-2.9801980198019806,Infeasible,24,2,2
6.0,Feasible,24,2,2
13.0,Feasible,24,2,2
7.0,Feasible,24,2,2
7.0,Feasible,24,2,2
13.0,Feasible,24,2,2
13.0,Feasible,24,2,2
13.0,Feasible,24,2,2
-2.9801980198019806,Infeasible,24,2,2
6.0,Feasible,24,2,2
13.0,Feasible,24,2,2
13.0,Feasible,24,2,2
13.0,Feasible,24,2,2
13.0,Feasible,24,2,2
-8.0,Infeasible,24,2,2
13.0,Feasible,25,2,2
-3.8118811881188126,Infeasible,25,2,2
6.0,Feasible,25,2,2
-2.9801980198019806,Infeasible,25,2,2
6.0,Feasible,25,2,2
13.0,Feasible,25,2,2
13.0,Feasible,25,2,2
13.0,Feasible,25,2,2
13.0,Feasible,25,2,2
-8.0,Infeasible,25,2,2
13.0,Feasible,25,2,2
6.0,Feasible,25,2,2
-2.9801980198019806,Infeasible,25,2,2
6.0,Feasible,25,2,2
-3.8118811881188126,Infeasible,25,2,2
6.0,Feasible,25,2,2
13.0,Feasible,25,2,2
-2.9801980198019806,Infeasible,25,2,2
6.0,Feasible,25,2,2
6.0,Feasible,25,2,2
6.0,Feasible,25,2,2
-3.8118811881188126,Infeasible,25,2,2
13.0,Feasible,25,2,2
13.0,Feasible,25,2,2
13.0,Feasible,25,2,2
6.0,Feasible,25,2,2
-2.9801980198019806,Infeasible,25,2,2
-8.0,Infeasible,25,2,2
13.0,Feasible,25,2,2
13.0,Feasible,25,2,2
7.0,Feasible,25,2,2
6.0,Feasible,25,2,2
13.0,Feasible,25,2,2
7.0,Feasible,25,2,2
6.0,Feasible,25,2,2
-8.0,Infeasible,25,2,2
6.0,Feasible,25,2,2
13.0,Feasible,25,2,2
13.0,Feasible,25,2,2
6.0,Feasible,25,2,2
13.0,Feasible,26,2,2
13.0,Feasible,26,2,2
13.0,Feasible,26,2,2
13.0,Feasible,26,2,2
13.0,Feasible,26,2,2
13.0,Feasible,26,2,2
13.0,Feasible,26,2,2
13.0,Feasible,26,2,2
6.0,Feasible,26,2,2
-2.9801980198019806,Infeasible,26,2,2
6.0,Feasible,26,2,2
13.0,Feasible,26,2,2
6.0,Feasible,26,2,2
13.0,Feasible,26,2,2
6.0,Feasible,26,2,2
-2.9801980198019806,Infeasible,26,2,2
13.0,Feasible,26,2,2
-8.0,Infeasible,26,2,2
-8.0,Infeasible,26,2,2
6.0,Feasible,26,2,2
-3.8118811881188126,Infeasible,26,2,2
13.0,Feasible,26,2,2
13.0,Feasible,26,2,2
-2.9801980198019806,Infeasible,26,2,2
6.0,Feasible,26,2,2
6.0,Feasible,26,2,2
-10.98019801980198,Infeasible,26,2,2
6.0,Feasible,26,2,2
13.0,Feasible,26,2,2
6.0,Feasible,26,2,2
13.0,Feasible,26,2,2
7.0,Feasible,26,2,2
13.0,Feasible,26,2,2
6.0,Feasible,26,2,2
-3.8118811881188126,Infeasible,26,2,2
13.0,Feasible,26,2,2
13.0,Feasible,26,2,2
-8.0,Infeasible,26,2,2
13.0,Feasible,26,2,2
-2.9801980198019806,Infeasible,26,2,2
6.0,Feasible,26,2,2
13.0,Feasible,26,2,2
13.0,Feasible,26,2,2
-3.8118811881188126,Infeasible,27,2,2
-8.0,Infeasible,27,2,2
13.0,Feasible,27,2,2
13.0,Feasible,27,2,2
13.0,Feasible,27,2,2
-2.9801980198019806,Infeasible,27,2,2
6.0,Feasible,27,2,2
13.0,Feasible,27,2,2
13.0,Feasible,27,2,2
-2.9801980198019806,Infeasible,27,2,2
6.0,Feasible,27,2,2
-8.0,Infeasible,27,2,2
13.0,Feasible,27,2,2
13.0,Feasible,27,2,2
-8.0,Infeasible,27,2,2
13.0,Feasible,27,2,2
6.0,Feasible,27,2,2
-2.9801980198019806,Infeasible,27,2,2
-8.0,Infeasible,27,2,2
-3.8118811881188126,Infeasible,27,2,2
6.0,Feasible,27,2,2
-2.9801980198019806,Infeasible,27,2,2
6.0,Feasible,27,2,2
13.0,Feasible,27,2,2
13.0,Feasible,27,2,2
-8.0,Infeasible,27,2,2
13.0,Feasible,27,2,2
13.0,Feasible,27,2,2
13.0,Feasible,27,2,2
-3.8118811881188126,Infeasible,27,2,2
6.0,Feasible,27,2,2
13.0,Feasible,27,2,2
13.0,Feasible,27,2,2
13.0,Feasible,27,2,2
-8.0,Infeasible,27,2,2
-8.0,Infeasible,27,2,2
6.0,Feasible,27,2,2
-2.9801980198019806,Infeasible,27,2,2
6.0,Feasible,27,2,2
6.0,Feasible,28,2,2
13.0,Feasible,28,2,2
13.0,Feasible,28,2,2
13.0,Feasible,28,2,2
-3.8118811881188126,Infeasible,28,2,2
6.0,Feasible,28,2,2
13.0,Feasible,28,2,2
13.0,Feasible,28,2,2
13.0,Feasible,28,2,2
13.0,Feasible,28,2,2
13.0,Feasible,28,2,2
-2.9801980198019806,Infeasible,28,2,2
6.0,Feasible,28,2,2
13.0,Feasible,28,2,2
-8.0,Infeasible,28,2,2
-17.705882352941185,Infeasible,28,2,2
6.0,Feasible,28,2,2
6.0,Feasible,28,2,2
6.0,Feasible,28,2,2
-2.9801980198019806,Infeasible,28,2,2
13.0,Feasible,28,2,2
13.0,Feasible,28,2,2
7.0,Feasible,28,2,2
6.0,Feasible,28,2,2
-3.8118811881188126,Infeasible,28,2,2
13.0,Feasible,28,2,2
6.0,Feasible,28,2,2
-8.0,Infeasible,28,2,2
-3.8118811881188126,Infeasible,28,2,2
6.0,Feasible,28,2,2
13.0,Feasible,28,2,2
13.0,Feasible,28,2,2
6.0,Feasible,28,2,2
-2.9801980198019806,Infeasible,28,2,2
6.0,Feasible,28,2,2
-3.8118811881188126,Infeasible,28,2,2
-2.9801980198019806,Infeasible,28,2,2
6.0,Feasible,28,2,2
13.0,Feasible,28,2,2
6.0,Feasible,28,2,2
-3.8118811881188126,Infeasible,28,2,2
6.0,Feasible,28,2,2
13.0,Feasible,28,2,2
13.0,Feasible,28,2,2
6.0,Feasible,28,2,2
13.0,Feasible,28,2,2
13.0,Feasible,28,2,2
13.0,Feasible,29,2,2
13.0,Feasible,29,2,2
6.0,Feasible,29,2,2
-2.9801980198019806,Infeasible,29,2,2
13.0,Feasible,29,2,2
13.0,Feasible,29,2,2
13.0,Feasible,29,2,2
13.0,Feasible,29,2,2
13.0,Feasible,29,2,2
13.0,Feasible,29,2,2
13.0,Feasible,29,2,2
13.0,Feasible,29,2,2
13.0,Feasible,29,2,2
13.0,Feasible,29,2,2
6.0,Feasible,29,2,2
-2.9801980198019806,Infeasible,29,2,2
6.0,Feasible,29,2,2
-2.9801980198019806,Infeasible,29,2,2
13.0,Feasible,29,2,2
13.0,Feasible,29,2,2
7.0,Feasible,29,2,2
13.0,Feasible,29,2,2
-2.9801980198019806,Infeasible,29,2,2
6.0,Feasible,29,2,2
-3.8118811881188126,Infeasible,29,2,2
6.0,Feasible,29,2,2
-2.9801980198019806,Infeasible,29,2,2
6.0,Feasible,29,2,2
6.0,Feasible,29,2,2
-3.8118811881188126,Infeasible,29,2,2
6.0,Feasible,29,2,2
7.0,Feasible,29,2,2
6.0,Feasible,29,2,2
-2.9801980198019806,Infeasible,29,2,2
13.0,Feasible,29,2,2
6.0,Feasible,29,2,2
-3.8118811881188126,Infeasible,29,2,2
-3.8118811881188126,Infeasible,29,2,2
6.0,Feasible,29,2,2
13.0,Feasible,29,2,2
-2.9801980198019806,Infeasible,29,2,2
6.0,Feasible,29,2,2
-3.8118811881188126,Infeasible,30,2,2
6.0,Feasible,30,2,2
13.0,Feasible,30,2,2
13.0,Feasible,30,2,2
13.0,Feasible,30,2,2
7.0,Feasible,30,2,2
6.0,Feasible,30,2,2
13.0,Feasible,30,2,2
13.0,Feasible,30,2,2
13.0,Feasible,30,2,2
6.0,Feasible,30,2,2
-2.9801980198019806,Infeasible,30,2,2
-3.8118811881188126,Infeasible,30,2,2
6.0,Feasible,30,2,2
13.0,Feasible,30,2,2
13.0,Feasible,30,2,2
13.0,Feasible,30,2,2
13.0,Feasible,30,2,2
6.0,Feasible,30,2,2
-2.9801980198019806,Infeasible,30,2,2
13.0,Feasible,30,2,2
13.0,Feasible,30,2,2
6.0,Feasible,30,2,2
-8.0,Infeasible,30,2,2
13.0,Feasible,30,2,2
13.0,Feasible,30,2,2
13.0,Feasible,30,2,2
-2.9801980198019806,Infeasible,30,2,2
6.0,Feasible,30,2,2
7.0,Feasible,30,2,2
6.0,Feasible,30,2,2
-2.9801980198019806,Infeasible,30,2,2
-2.9801980198019806,Infeasible,30,2,2
6.0,Feasible,30,2,2
13.0,Feasible,30,2,2
13.0,Feasible,31,2,2
13.0,Feasible,31,2,2
6.0,Feasible,31,2,2
-2.9801980198019806,Infeasible,31,2,2
7.0,Feasible,31,2,2
13.0,Feasible,31,2,2
13.0,Feasible,31,2,2
-17.705882352941185,Infeasible,31,2,2
13.0,Feasible,31,2,2
13.0,Feasible,31,2,2
13.0,Feasible,31,2,2
-2.9801980198019806,Infeasible,31,2,2
6.0,Feasible,31,2,2
6.0,Feasible,31,2,2
13.0,Feasible,31,2,2
13.0,Feasible,31,2,2
13.0,Feasible,31,2,2
-2.9801980198019806,Infeasible,31,2,2
6.0,Feasible,31,2,2
6.0,Feasible,31,2,2
-3.8118811881188126,Infeasible,31,2,2
6.0,Feasible,31,2,2
-2.9801980198019806,Infeasible,31,2,2
13.0,Feasible,31,2,2
13.0,Feasible,31,2,2
-17.705882352941185,Infeasible,31,2,2
6.0,Feasible,31,2,2
13.0,Feasible,31,2,2
13.0,Feasible,31,2,2
-8.0,Infeasible,31,2,2
-3.8118811881188126,Infeasible,31,2,2
6.0,Feasible,31,2,2
13.0,Feasible,31,2,2
13.0,Feasible,31,2,2
13.0,Feasible,31,2,2
13.0,Feasible,31,2,2
13.0,Feasible,31,2,2
13.0,Feasible,31,2,2
-8.0,Infeasible,31,2,2
13.0,Feasible,31,2,2
13.0,Feasible,31,2,2
6.0,Feasible,31,2,2
-3.8118811881188126,Infeasible,31,2,2
6.0,Feasible,31,2,2
6.0,Feasible,32,2,2
13.0,Feasible,32,2,2
-3.8118811881188126,Infeasible,32,2,2
6.0,Feasible,32,2,2
-8.0,Infeasible,32,2,2
13.0,Feasible,32,2,2
13.0,Feasible,32,2,2
13.0,Feasible,32,2,2
-3.8118811881188126,Infeasible,32,2,2
6.0,Feasible,32,2,2
13.0,Feasible,32,2,2
6.0,Feasible,32,2,2
-2.9801980198019806,Infeasible,32,2,2
13.0,Feasible,32,2,2
6.0,Feasible,32,2,2
-3.8118811881188126,Infeasible,32,2,2
13.0,Feasible,32,2,2
-3.8118811881188126,Infeasible,32,2,2
6.0,Feasible,32,2,2
13.0,Feasible,32,2,2
-3.8118811881188126,Infeasible,32,2,2
-8.0,Infeasible,32,2,2
7.0,Feasible,32,2,2
13.0,Feasible,32,2,2
13.0,Feasible,32,2,2
13.0,Feasible,32,2,2
-2.9801980198019806,Infeasible,32,2,2
6.0,Feasible,32,2,2
6.0,Feasible,32,2,2
-8.0,Infeasible,32,2,2
-2.9801980198019806,Infeasible,32,2,2
6.0,Feasible,32,2,2
13.0,Feasible,32,2,2
13.0,Feasible,32,2,2
-2.9801980198019806,Infeasible,32,2,2
6.0,Feasible,32,2,2
13.0,Feasible,32,2,2
13.0,Feasible,32,2,2
-2.9801980198019806,Infeasible,32,2,2
13.0,Feasible,32,2,2
13.0,Feasible,32,2,2
13.0,Feasible,32,2,2
13.0,Feasible,33,2,2
13.0,Feasible,33,2,2
13.0,Feasible,33,2,2
13.0,Feasible,33,2,2
7.0,Feasible,33,2,2
6.0,Feasible,33,2,2
-2.9801980198019806,Infeasible,33,2,2
-2.9801980198019806,Infeasible,33,2,2
6.0,Feasible,33,2,2
6.0,Feasible,33,2,2
-3.8118811881188126,Infeasible,33,2,2
-8.0,Infeasible,33,2,2
13.0,Feasible,33,2,2
13.0,Feasible,33,2,2
13.0,Feasible,33,2,2
-8.0,Infeasible,33,2,2
13.0,Feasible,33,2,2
13.0,Feasible,33,2,2
-3.8118811881188126,Infeasible,33,2,2
6.0,Feasible,33,2,2
-8.0,Infeasible,33,2,2
6.0,Feasible,33,2,2
-3.8118811881188126,Infeasible,33,2,2
-8.0,Infeasible,33,2,2
6.0,Feasible,33,2,2
6.0,Feasible,33,2,2
-2.9801980198019806,Infeasible,33,2,2
7.0,Feasible,33,2,2
13.0,Feasible,33,2,2
6.0,Feasible,33,2,2
13.0,Feasible,33,2,2
-1.4,Infeasible,33,2,2
-2.9801980198019806,Infeasible,33,2,2
-8.0,Infeasible,33,2,2
13.0,Feasible,33,2,2
6.0,Feasible,33,2,2
-2.9801980198019806,Infeasible,33,2,2
13.0,Feasible,33,2,2
6.0,Feasible,34,2,2
-2.9801980198019806,Infeasible,34,2,2
13.0,Feasible,34,2,2
-8.0,Infeasible,34,2,2
13.0,Feasible,34,2,2
13.0,Feasible,34,2,2
13.0,Feasible,34,2,2
7.0,Feasible,34,2,2
13.0,Feasible,34,2,2
-8.0,Infeasible,34,2,2
6.0,Feasible,34,2,2
13.0,Feasible,34,2,2
6.0,Feasible,34,2,2
-2.9801980198019806,Infeasible,34,2,2
6.0,Feasible,34,2,2
-3.8118811881188126,Infeasible,34,2,2
6.0,Feasible,34,2,2
-8.0,Infeasible,34,2,2
-2.9801980198019806,Infeasible,34,2,2
6.0,Feasible,34,2,2
13.0,Feasible,34,2,2
13.0,Feasible,34,2,2
6.0,Feasible,34,2,2
-17.705882352941185,Infeasible,34,2,2
6.0,Feasible,34,2,2
-2.9801980198019806,Infeasible,34,2,2
6.0,Feasible,34,2,2
-2.9801980198019806,Infeasible,34,2,2
13.0,Feasible,34,2,2
13.0,Feasible,34,2,2
6.0,Feasible,34,2,2
-2.9801980198019806,Infeasible,34,2,2
6.0,Feasible,34,2,2
-2.9801980198019806,Infeasible,34,2,2
13.0,Feasible,34,2,2
13.0,Feasible,34,2,2
13.0,Feasible,34,2,2
13.0,Feasible,34,2,2
13.0,Feasible,34,2,2
13.0,Feasible,34,2,2
6.0,Feasible,34,2,2
-3.8118811881188126,Infeasible,34,2,2
6.0,Feasible,34,2,2
7.0,Feasible,34,2,2
13.0,Feasible,34,2,2
13.0,Feasible,34,2,2
13.0,Feasible,34,2,2
-3.8118811881188126,Infeasible,35,2,2
6.0,Feasible,35,2,2
13.0,Feasible,35,2,2
13.0,Feasible,35,2,2
13.0,Feasible,35,2,2
13.0,Feasible,35,2,2
13.0,Feasible,35,2,2
6.0,Feasible,35,2,2
-8.0,Infeasible,35,2,2
7.0,Feasible,35,2,2
13.0,Feasible,35,2,2
-2.9801980198019806,Infeasible,35,2,2
6.0,Feasible,35,2,2
13.0,Feasible,35,2,2
13.0,Feasible,35,2,2
13.0,Feasible,35,2,2
13.0,Feasible,35,2,2
13.0,Feasible,35,2,2
13.0,Feasible,35,2,2
13.0,Feasible,35,2,2
13.0,Feasible,35,2,2
13.0,Feasible,35,2,2
7.0,Feasible,35,2,2
7.0,Feasible,35,2,2
13.0,Feasible,35,2,2
13.0,Feasible,35,2,2
-3.8118811881188126,Infeasible,35,2,2
6.0,Feasible,35,2,2
13.0,Feasible,35,2,2
6.0,Feasible,36,2,2
-3.8118811881188126,Infeasible,36,2,2
-3.8118811881188126,Infeasible,36,2,2
6.0,Feasible,36,2,2
13.0,Feasible,36,2,2
,Infeasible,36,2,2
13.0,Feasible,36,2,2
13.0,Feasible,36,2,2
13.0,Feasible,36,2,2
13.0,Feasible,36,2,2
6.0,Feasible,36,2,2
-2.9801980198019806,Infeasible,36,2,2
6.0,Feasible,36,2,2
6.0,Feasible,36,2,2
-22.64705882352942,Infeasible,36,2,2
13.0,Feasible,36,2,2
13.0,Feasible,36,2,2
13.0,Feasible,36,2,2
13.0,Feasible,36,2,2
13.0,Feasible,36,2,2
6.0,Feasible,36,2,2
-3.8118811881188126,Infeasible,36,2,2
7.0,Feasible,36,2,2
7.0,Feasible,36,2,2
6.0,Feasible,36,2,2
-2.9801980198019806,Infeasible,36,2,2
6.0,Feasible,36,2,2
-3.8118811881188126,Infeasible,36,2,2
13.0,Feasible,36,2,2
-3.8118811881188126,Infeasible,36,2,2
6.0,Feasible,36,2,2
6.0,Feasible,36,2,2
6.0,Feasible,36,2,2
13.0,Feasible,36,2,2
-8.0,Infeasible,36,2,2
13.0,Feasible,37,2,2
13.0,Feasible,37,2,2
13.0,Feasible,37,2,2
13.0,Feasible,37,2,2
6.0,Feasible,37,2,2
-3.8118811881188126,Infeasible,37,2,2
13.0,Feasible,37,2,2
13.0,Feasible,37,2,2
-8.0,Infeasible,37,2,2
13.0,Feasible,37,2,2
13.0,Feasible,37,2,2
13.0,Feasible,37,2,2
6.0,Feasible,37,2,2
13.0,Feasible,37,2,2
6.0,Feasible,37,2,2
-3.8118811881188126,Infeasible,37,2,2
13.0,Feasible,37,2,2
13.0,Feasible,37,2,2
6.0,Feasible,37,2,2
13.0,Feasible,37,2,2
13.0,Feasible,37,2,2
-3.8118811881188126,Infeasible,37,2,2
6.0,Feasible,37,2,2
6.0,Feasible,37,2,2
13.0,Feasible,37,2,2
6.0,Feasible,37,2,2
-2.9801980198019806,Infeasible,37,2,2
13.0,Feasible,37,2,2
6.0,Feasible,37,2,2
-3.8118811881188126,Infeasible,37,2,2
-8.0,Infeasible,37,2,2
-8.0,Infeasible,37,2,2
13.0,Feasible,37,2,2
-8.0,Infeasible,37,2,2
13.0,Feasible,37,2,2
13.0,Feasible,37,2,2
13.0,Feasible,38,2,2
13.0,Feasible,38,2,2
13.0,Feasible,38,2,2
13.0,Feasible,38,2,2
13.0,Feasible,38,2,2
-3.8118811881188126,Infeasible,38,2,2
6.0,Feasible,38,2,2
13.0,Feasible,38,2,2
13.0,Feasible,38,2,2
13.0,Feasible,38,2,2
13.0,Feasible,38,2,2
13.0,Feasible,38,2,2
-8.0,Infeasible,38,2,2
13.0,Feasible,38,2,2
-3.8118811881188126,Infeasible,38,2,2
6.0,Feasible,38,2,2
-2.9801980198019806,Infeasible,38,2,2
13.0,Feasible,38,2,2
13.0,Feasible,38,2,2
13.0,Feasible,38,2,2
13.0,Feasible,38,2,2
6.0,Feasible,38,2,2
-8.0,Infeasible,38,2,2
13.0,Feasible,38,2,2
-3.8118811881188126,Infeasible,38,2,2
6.0,Feasible,38,2,2
-8.0,Infeasible,38,2,2
6.0,Feasible,38,2,2
13.0,Feasible,38,2,2
13.0,Feasible,38,2,2
-3.8118811881188126,Infeasible,38,2,2
6.0,Feasible,38,2,2
13.0,Feasible,38,2,2
13.0,Feasible,38,2,2
13.0,Feasible,38,2,2
13.0,Feasible,38,2,2
6.0,Feasible,38,2,2
-2.9801980198019806,Infeasible,38,2,2
7.0,Feasible,39,2,2
-3.8118811881188126,Infeasible,39,2,2
13.0,Feasible,39,2,2
13.0,Feasible,39,2,2
-3.8118811881188126,Infeasible,39,2,2
6.0,Feasible,39,2,2
6.0,Feasible,39,2,2
-2.9801980198019806,Infeasible,39,2,2
6.0,Feasible,39,2,2
13.0,Feasible,39,2,2
6.0,Feasible,39,2,2
13.0,Feasible,39,2,2
13.0,Feasible,39,2,2
13.0,Feasible,39,2,2
13.0,Feasible,39,2,2
13.0,Feasible,39,2,2
-3.8118811881188126,Infeasible,39,2,2
6.0,Feasible,39,2,2
6.0,Feasible,39,2,2
-2.9801980198019806,Infeasible,39,2,2
6.0,Feasible,39,2,2
-2.9801980198019806,Infeasible,39,2,2
13.0,Feasible,39,2,2
13.0,Feasible,39,2,2
13.0,Feasible,39,2,2
13.0,Feasible,39,2,2
13.0,Feasible,39,2,2
13.0,Feasible,39,2,2
13.0,Feasible,39,2,2
13.0,Feasible,39,2,2
6.0,Feasible,39,2,2
13.0,Feasible,39,2,2
6.0,Feasible,39,2,2
-3.8118811881188126,Infeasible,39,2,2
13.0,Feasible,39,2,2
13.0,Feasible,39,2,2
-8.0,Infeasible,39,2,2
13.0,Feasible,39,2,2
13.0,Feasible,39,2,2
13.0,Feasible,39,2,2
6.0,Feasible,39,2,2
13.0,Feasible,39,2,2
13.0,Feasible,39,2,2
13.0,Feasible,40,2,2
13.0,Feasible,40,2,2
13.0,Feasible,40,2,2
13.0,Feasible,40,2,2
13.0,Feasible,40,2,2
7.0,Feasible,40,2,2
13.0,Feasible,40,2,2
6.0,Feasible,40,2,2
-8.0,Infeasible,40,2,2
13.0,Feasible,40,2,2
13.0,Feasible,40,2,2
-2.9801980198019806,Infeasible,40,2,2
6.0,Feasible,40,2,2
13.0,Feasible,40,2,2
13.0,Feasible,40,2,2
13.0,Feasible,40,2,2
13.0,Feasible,40,2,2
13.0,Feasible,40,2,2
6.0,Feasible,40,2,2
13.0,Feasible,40,2,2
-2.9801980198019806,Infeasible,40,2,2
,Infeasible,40,2,2
13.0,Feasible,40,2,2
13.0,Feasible,40,2,2
-3.8118811881188126,Infeasible,40,2,2
6.0,Feasible,40,2,2
13.0,Feasible,40,2,2
13.0,Feasible,40,2,2
6.0,Feasible,40,2,2
13.0,Feasible,40,2,2
13.0,Feasible,40,2,2
-2.9801980198019806,Infeasible,40,2,2
6.0,Feasible,40,2,2
13.0,Feasible,40,2,2
13.0,Feasible,40,2,2
13.0,Feasible,40,2,2
13.0,Feasible,40,2,2
6.0,Feasible,40,2,2
13.0,Feasible,40,2,2
13.0,Feasible,40,2,2
-8.0,Infeasible,41,2,2
6.0,Feasible,41,2,2
-2.9801980198019806,Infeasible,41,2,2
13.0,Feasible,41,2,2
13.0,Feasible,41,2,2
6.0,Feasible,41,2,2
6.0,Feasible,41,2,2
-2.9801980198019806,Infeasible,41,2,2
13.0,Feasible,41,2,2
13.0,Feasible,41,2,2
6.0,Feasible,41,2,2
-2.9801980198019806,Infeasible,41,2,2
13.0,Feasible,41,2,2
13.0,Feasible,41,2,2
6.0,Feasible,41,2,2
13.0,Feasible,41,2,2
-8.0,Infeasible,41,2,2
13.0,Feasible,41,2,2
13.0,Feasible,41,2,2
13.0,Feasible,41,2,2
-8.0,Infeasible,41,2,2
13.0,Feasible,41,2,2
6.0,Feasible,41,2,2
-2.9801980198019806,Infeasible,41,2,2
6.0,Feasible,41,2,2
-2.9801980198019806,Infeasible,41,2,2
13.0,Feasible,41,2,2
6.0,Feasible,41,2,2
-2.9801980198019806,Infeasible,41,2,2
7.0,Feasible,41,2,2
6.0,Feasible,41,2,2
13.0,Feasible,41,2,2
13.0,Feasible,41,2,2
13.0,Feasible,41,2,2
13.0,Feasible,41,2,2
-8.0,Infeasible,41,2,2
13.0,Feasible,41,2,2
13.0,Feasible,41,2,2
6.0,Feasible,41,2,2
13.0,Feasible,41,2,2
6.0,Feasible,41,2,2
-3.8118811881188126,Infeasible,41,2,2
-3.8118811881188126,Infeasible,42,2,2
6.0,Feasible,42,2,2
6.0,Feasible,42,2,2
-2.9801980198019806,Infeasible,42,2,2
6.0,Feasible,42,2,2
13.0,Feasible,42,2,2
13.0,Feasible,42,2,2
13.0,Feasible,42,2,2
6.0,Feasible,42,2,2
6.0,Feasible,42,2,2
-22.64705882352942,Infeasible,42,2,2
6.0,Feasible,42,2,2
13.0,Feasible,42,2,2
13.0,Feasible,42,2,2
-3.8118811881188126,Infeasible,42,2,2
6.0,Feasible,42,2,2
-2.9801980198019806,Infeasible,42,2,2
6.0,Feasible,42,2,2
13.0,Feasible,42,2,2
13.0,Feasible,42,2,2
6.0,Feasible,42,2,2
13.0,Feasible,42,2,2
13.0,Feasible,42,2,2
13.0,Feasible,42,2,2
-3.8118811881188126,Infeasible,42,2,2
6.0,Feasible,42,2,2
-3.8118811881188126,Infeasible,42,2,2
6.0,Feasible,42,2,2
6.0,Feasible,42,2,2
13.0,Feasible,42,2,2
13.0,Feasible,42,2,2
13.0,Feasible,42,2,2
13.0,Feasible,42,2,2
7.0,Feasible,42,2,2
-3.8118811881188126,Infeasible,42,2,2
