Region,category,cat_score,childRegions,RId
Tunisia,Safety from crime,2.0,"Algeria, Libya, Morocco, Tunisia",163
Tunisia,culinary,4.0,"Algeria, Libya, Morocco, Tunisia",163
Tunisia,cities & architecture,3.0,"Algeria, Libya, Morocco, Tunisia",163
Tunisia,shopping,3.0,"Algeria, Libya, Morocco, Tunisia",163
Tunisia,Weeks to Lower Quantile,4.0,"Algeria, Libya, Morocco, Tunisia",163
Tunisia,feb,3.0,"Algeria, Libya, Morocco, Tunisia",163
Tunisia,oct,3.0,"Algeria, Libya, Morocco, Tunisia",163
Tunisia,sep,3.0,"Algeria, Libya, Morocco, Tunisia",163
Tunisia,jan,3.0,"Algeria, Libya, Morocco, Tunisia",163
Tunisia,jul,3.0,"Algeria, Libya, Morocco, Tunisia",163
Tunisia,aug,3.0,"Algeria, Libya, Morocco, Tunisia",163
Tunisia,may,3.0,"Algeria, Libya, Morocco, Tunisia",163
Tunisia,apr,3.0,"Algeria, Libya, Morocco, Tunisia",163
Tunisia,mar,3.0,"Algeria, Libya, Morocco, Tunisia",163
Tunisia,jun,3.0,"Algeria, Libya, Morocco, Tunisia",163
Tunisia,nature & wildlife,3.0,"Algeria, Libya, Morocco, Tunisia",163
Turkey,culture,5.0,"Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",164
Turkey,culinary,4.0,"Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",164
Turkey,cities & architecture,4.0,"Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",164
Turkey,dec,3.0,"Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",164
Turkey,nov,3.0,"Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",164
Turkey,oct,3.0,"Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",164
Turkey,sep,3.0,"Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",164
Turkey,may,3.0,"Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",164
Turkey,jan,3.0,"Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",164
Turkey,feb,3.0,"Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",164
Turkey,mar,3.0,"Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",164
Turkey,wintersports,3.0,"Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",164
Turkey,apr,3.0,"Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",164
Turkey,jun,3.0,"Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",164
Turkey,jul,3.0,"Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",164
Turkey,aug,3.0,"Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",164
Turkey,shopping,3.0,"Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",164
Turkey,entertainment,3.0,"Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",164
Turkey,nature & wildlife,3.0,"Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",164
Turkey,beach,4.0,"Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",164
Turkey,hiking,3.0,"Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",164
Turkey,Safety from crime,3.0,"Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",164
Turkey,Weeks to Upper Quantile,1.0,"Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",164
Turkey,average weekly cost,0.0,"Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",164
Turkey,watersports,3.0,"Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",164
Turkey,Weeks to Lower Quantile,6.0,"Corsica and Sardinia, Cyprus, Greece  islands, Greece  mainland, Italy and Malta, Portugal  islands, Portugal  mainland, Spain  Balearic Islands, Spain  Canary islands, Spain  mainland, Turkey",164
USA,aug,3.0,"Canada, Greenland, Mexico, USA, Canada Atlantic Provinces, Canada British Columbia, Canada North, Canada Ontario, Canada Prairies, Canada Quebec, Mexico Baja California, Mexico Bajio and Central Mexico, Mexico Pacific Coast, Mexico Yucatan, Northern Mexico, USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",165
USA,jul,3.0,"Canada, Greenland, Mexico, USA, Canada Atlantic Provinces, Canada British Columbia, Canada North, Canada Ontario, Canada Prairies, Canada Quebec, Mexico Baja California, Mexico Bajio and Central Mexico, Mexico Pacific Coast, Mexico Yucatan, Northern Mexico, USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",165
USA,jun,3.0,"Canada, Greenland, Mexico, USA, Canada Atlantic Provinces, Canada British Columbia, Canada North, Canada Ontario, Canada Prairies, Canada Quebec, Mexico Baja California, Mexico Bajio and Central Mexico, Mexico Pacific Coast, Mexico Yucatan, Northern Mexico, USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",165
USA,may,3.0,"Canada, Greenland, Mexico, USA, Canada Atlantic Provinces, Canada British Columbia, Canada North, Canada Ontario, Canada Prairies, Canada Quebec, Mexico Baja California, Mexico Bajio and Central Mexico, Mexico Pacific Coast, Mexico Yucatan, Northern Mexico, USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",165
USA,apr,3.0,"Canada, Greenland, Mexico, USA, Canada Atlantic Provinces, Canada British Columbia, Canada North, Canada Ontario, Canada Prairies, Canada Quebec, Mexico Baja California, Mexico Bajio and Central Mexico, Mexico Pacific Coast, Mexico Yucatan, Northern Mexico, USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",165
USA,Weeks to Lower Quantile,12.0,"Canada, Greenland, Mexico, USA, Canada Atlantic Provinces, Canada British Columbia, Canada North, Canada Ontario, Canada Prairies, Canada Quebec, Mexico Baja California, Mexico Bajio and Central Mexico, Mexico Pacific Coast, Mexico Yucatan, Northern Mexico, USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",165
USA,Safety from crime,4.0,"Canada, Greenland, Mexico, USA, Canada Atlantic Provinces, Canada British Columbia, Canada North, Canada Ontario, Canada Prairies, Canada Quebec, Mexico Baja California, Mexico Bajio and Central Mexico, Mexico Pacific Coast, Mexico Yucatan, Northern Mexico, USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",165
USA,nature & wildlife,3.0,"Canada, Greenland, Mexico, USA, Canada Atlantic Provinces, Canada British Columbia, Canada North, Canada Ontario, Canada Prairies, Canada Quebec, Mexico Baja California, Mexico Bajio and Central Mexico, Mexico Pacific Coast, Mexico Yucatan, Northern Mexico, USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",165
USA,beach,3.0,"Canada, Greenland, Mexico, USA, Canada Atlantic Provinces, Canada British Columbia, Canada North, Canada Ontario, Canada Prairies, Canada Quebec, Mexico Baja California, Mexico Bajio and Central Mexico, Mexico Pacific Coast, Mexico Yucatan, Northern Mexico, USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",165
USA,sep,3.0,"Canada, Greenland, Mexico, USA, Canada Atlantic Provinces, Canada British Columbia, Canada North, Canada Ontario, Canada Prairies, Canada Quebec, Mexico Baja California, Mexico Bajio and Central Mexico, Mexico Pacific Coast, Mexico Yucatan, Northern Mexico, USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",165
USA,watersports,3.0,"Canada, Greenland, Mexico, USA, Canada Atlantic Provinces, Canada British Columbia, Canada North, Canada Ontario, Canada Prairies, Canada Quebec, Mexico Baja California, Mexico Bajio and Central Mexico, Mexico Pacific Coast, Mexico Yucatan, Northern Mexico, USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",165
USA,entertainment,3.0,"Canada, Greenland, Mexico, USA, Canada Atlantic Provinces, Canada British Columbia, Canada North, Canada Ontario, Canada Prairies, Canada Quebec, Mexico Baja California, Mexico Bajio and Central Mexico, Mexico Pacific Coast, Mexico Yucatan, Northern Mexico, USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",165
USA,mar,3.0,"Canada, Greenland, Mexico, USA, Canada Atlantic Provinces, Canada British Columbia, Canada North, Canada Ontario, Canada Prairies, Canada Quebec, Mexico Baja California, Mexico Bajio and Central Mexico, Mexico Pacific Coast, Mexico Yucatan, Northern Mexico, USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",165
USA,feb,3.0,"Canada, Greenland, Mexico, USA, Canada Atlantic Provinces, Canada British Columbia, Canada North, Canada Ontario, Canada Prairies, Canada Quebec, Mexico Baja California, Mexico Bajio and Central Mexico, Mexico Pacific Coast, Mexico Yucatan, Northern Mexico, USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",165
USA,jan,3.0,"Canada, Greenland, Mexico, USA, Canada Atlantic Provinces, Canada British Columbia, Canada North, Canada Ontario, Canada Prairies, Canada Quebec, Mexico Baja California, Mexico Bajio and Central Mexico, Mexico Pacific Coast, Mexico Yucatan, Northern Mexico, USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",165
USA,wintersports,3.0,"Canada, Greenland, Mexico, USA, Canada Atlantic Provinces, Canada British Columbia, Canada North, Canada Ontario, Canada Prairies, Canada Quebec, Mexico Baja California, Mexico Bajio and Central Mexico, Mexico Pacific Coast, Mexico Yucatan, Northern Mexico, USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",165
USA,shopping,3.0,"Canada, Greenland, Mexico, USA, Canada Atlantic Provinces, Canada British Columbia, Canada North, Canada Ontario, Canada Prairies, Canada Quebec, Mexico Baja California, Mexico Bajio and Central Mexico, Mexico Pacific Coast, Mexico Yucatan, Northern Mexico, USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",165
USA,cities & architecture,3.0,"Canada, Greenland, Mexico, USA, Canada Atlantic Provinces, Canada British Columbia, Canada North, Canada Ontario, Canada Prairies, Canada Quebec, Mexico Baja California, Mexico Bajio and Central Mexico, Mexico Pacific Coast, Mexico Yucatan, Northern Mexico, USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",165
USA,hiking,3.0,"Canada, Greenland, Mexico, USA, Canada Atlantic Provinces, Canada British Columbia, Canada North, Canada Ontario, Canada Prairies, Canada Quebec, Mexico Baja California, Mexico Bajio and Central Mexico, Mexico Pacific Coast, Mexico Yucatan, Northern Mexico, USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",165
USA,culinary,3.0,"Canada, Greenland, Mexico, USA, Canada Atlantic Provinces, Canada British Columbia, Canada North, Canada Ontario, Canada Prairies, Canada Quebec, Mexico Baja California, Mexico Bajio and Central Mexico, Mexico Pacific Coast, Mexico Yucatan, Northern Mexico, USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",165
USA,culture,3.0,"Canada, Greenland, Mexico, USA, Canada Atlantic Provinces, Canada British Columbia, Canada North, Canada Ontario, Canada Prairies, Canada Quebec, Mexico Baja California, Mexico Bajio and Central Mexico, Mexico Pacific Coast, Mexico Yucatan, Northern Mexico, USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",165
USA,Weeks to Upper Quantile,1.0,"Canada, Greenland, Mexico, USA, Canada Atlantic Provinces, Canada British Columbia, Canada North, Canada Ontario, Canada Prairies, Canada Quebec, Mexico Baja California, Mexico Bajio and Central Mexico, Mexico Pacific Coast, Mexico Yucatan, Northern Mexico, USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",165
USA,average weekly cost,600.0,"Canada, Greenland, Mexico, USA, Canada Atlantic Provinces, Canada British Columbia, Canada North, Canada Ontario, Canada Prairies, Canada Quebec, Mexico Baja California, Mexico Bajio and Central Mexico, Mexico Pacific Coast, Mexico Yucatan, Northern Mexico, USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",165
USA,dec,3.0,"Canada, Greenland, Mexico, USA, Canada Atlantic Provinces, Canada British Columbia, Canada North, Canada Ontario, Canada Prairies, Canada Quebec, Mexico Baja California, Mexico Bajio and Central Mexico, Mexico Pacific Coast, Mexico Yucatan, Northern Mexico, USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",165
USA,nov,3.0,"Canada, Greenland, Mexico, USA, Canada Atlantic Provinces, Canada British Columbia, Canada North, Canada Ontario, Canada Prairies, Canada Quebec, Mexico Baja California, Mexico Bajio and Central Mexico, Mexico Pacific Coast, Mexico Yucatan, Northern Mexico, USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",165
USA,oct,3.0,"Canada, Greenland, Mexico, USA, Canada Atlantic Provinces, Canada British Columbia, Canada North, Canada Ontario, Canada Prairies, Canada Quebec, Mexico Baja California, Mexico Bajio and Central Mexico, Mexico Pacific Coast, Mexico Yucatan, Northern Mexico, USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",165
USA Alaska,mar,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",166
USA Alaska,hiking,4.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",166
USA Alaska,nature & wildlife,5.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",166
USA Alaska,Weeks to Upper Quantile,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",166
USA Alaska,average weekly cost,975.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",166
USA Alaska,Safety from crime,3.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",166
USA Alaska,beach,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",166
USA Alaska,Weeks to Lower Quantile,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",166
USA Alaska,feb,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",166
USA Alaska,watersports,2.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",166
USA Alaska,entertainment,2.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",166
USA Alaska,aug,5.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",166
USA Alaska,culture,2.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",166
USA Alaska,apr,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",166
USA Alaska,may,3.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",166
USA Alaska,jun,4.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",166
USA Alaska,jul,5.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",166
USA Alaska,jan,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",166
USA Alaska,sep,4.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",166
USA Alaska,wintersports,3.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",166
USA Alaska,nov,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",166
USA Alaska,oct,3.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",166
USA Alaska,shopping,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",166
USA Alaska,cities & architecture,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",166
USA Alaska,culinary,3.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",166
USA Alaska,dec,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",166
USA California,sep,5.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",167
USA California,oct,5.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",167
USA California,nov,4.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",167
USA California,dec,3.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",167
USA California,Weeks to Lower Quantile,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",167
USA California,jun,4.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",167
USA California,aug,4.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",167
USA California,jul,4.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",167
USA California,hiking,4.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",167
USA California,may,5.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",167
USA California,Weeks to Upper Quantile,1.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",167
USA California,average weekly cost,0.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",167
USA California,Safety from crime,3.0,"USA Alaska, USA California, USA Florida, USA Great Plains, USA Hawaii, USA Mid-Atlantic, USA Midwest, USA New England, USA Pacific Northwest, USA Rocky Mountains, USA South, USA Southwest, USA Texas",167
